"Предприятия, организации,""с начала года"",""январь"",""февраль"",""март"",""апрель"",""май"",""июнь"",""июль"",""август"",""сентябрь"",""октябрь"",""ноябрь"",""декабрь"""
" АО НК ""Саратовнефтегеофизика"",""68,414"",""5,387"",""4,91"",""5,564"",""5,68"",""5,695"",""5,761"",""5,952"",""5,955"",""5,612"",""5,991"",""5,876"",""6,031"""
" ООО ""Саханефть "",""18,024"",""2,11"",""1,531"",""1,934"",""1,552"",""0,037"",""0"",""0,257"",""2,511"",""1,496"",""1,219"",""1,882"",""3,495"""
" АО ""Сахатранснефтегаз"",""0,22"",""0,04"",""0,028"",""0,025"",""0,025"",""0,012"",""0,001"",""0,001"",""0,001"",""0,013"",""0,017"",""0,028"",""0,029"""
" ООО ""Сиаль"",""175,868"",""15,025"",""12,875"",""15,325"",""15,025"",""15,125"",""13,643"",""15,36"",""14,64"",""15,055"",""15,145"",""14,62"",""14,03"""
" ООО ""Сладковско-Заречное"",""1829,797"",""121,722"",""100,13"",""120,629"",""142,826"",""152,288"",""150,198"",""151,084"",""172,011"",""165,974"",""175,612"",""185,476"",""191,847"""
" АО ""СМП-Нефтегаз"",""277,345"",""23,3"",""21,3"",""23,795"",""23"",""24"",""23,2"",""23,8"",""23,65"",""22,7"",""23,2"",""22,4"",""23"""
" ООО НК ""Союз-Нефть"",""0,305"",""0,029"",""0,027"",""0,029"",""0,027"",""0,027"",""0,025"",""0,024"",""0,024"",""0,023"",""0,023"",""0,023"",""0,024"""
" ООО ""Стандарт"",""9,625"",""0,723"",""0,714"",""0,693"",""0,835"",""0,704"",""0,643"",""1,178"",""0,732"",""0,776"",""0,826"",""0,882"",""0,919"""
" ООО ""Стимул-Т"",""74,755"",""7,544"",""6,646"",""7,247"",""6,717"",""6,024"",""5,755"",""5,712"",""5,712"",""5,553"",""5,605"",""5,63"",""6,61"""
" АО ""Таймыргаз"",""22,52"",""12,75"",""9,77"",""0"",""   "",""   "",""   "",""   "",""0"",""   "",""   "",""   "",""   """
" ООО ""ТАКС"",""0,91"",""0,093"",""0,073"",""0,078"",""0,072"",""0,073"",""0,073"",""0,072"",""0,078"",""0,074"",""0,074"",""0,074"",""0,076"""
" ЗАО ""ТАТЕХ"",""480,747"",""41,19"",""37,17"",""40,725"",""38,89"",""40,72"",""39,58"",""40,847"",""40,989"",""39,69"",""41,019"",""39,474"",""40,453"""
" АО ""Татнефтепром"",""220,933"",""18,6"",""16,66"",""18,415"",""17,91"",""18,662"",""18,24"",""18,88"",""18,959"",""18,151"",""19,189"",""18,45"",""18,817"""
" АО ""Татнефтепром-Зюзеевнефть"",""352,2"",""29,909"",""26,93"",""29,826"",""28,765"",""29,576"",""28,696"",""29,841"",""29,981"",""29,119"",""30,185"",""29,16"",""30,212"""
" ЗАО ""Татойлгаз"",""438,02"",""37,01"",""33,12"",""37,115"",""36,17"",""37,064"",""36,055"",""37,59"",""37,005"",""35,953"",""37,21"",""36,003"",""37,725"""
" ООО ""Тевризнефтегаз"",""0,036"",""0,007"",""0,006"",""0,005"",""0,004"",""0,002"",""0,001"",""0,001"",""0,001"",""0,002"",""0,002"",""0"",""0,005"""
" ООО ""ТЕРРИГЕН"",""11,381"",""0,623"",""0,58"",""1,008"",""1,006"",""1,036"",""1,008"",""1,029"",""1,025"",""1,008"",""1,022"",""1,009"",""1,027"""
" АО ""Технефтьинвест"",""3,452"",""0,165"",""0,018"",""0,168"",""0,035"",""0"",""0,14"",""0,46"",""0,545"",""0,585"",""0,54"",""0,438"",""0,358"""
" ООО ""Тихоокеанский терминал"",""153,728"",""6,275"",""4,878"",""9,365"",""9,642"",""9,548"",""8,751"",""12,193"",""23,114"",""17,855"",""16,876"",""18"",""17,231"""
" ООО ""ТНС-Развитие"",""56,14"",""5,3"",""4,83"",""5,05"",""4,87"",""4,7"",""4,68"",""4,73"",""4,9"",""4,5"",""4,4"",""3,9"",""4,28"""
" ООО ""Томскгеонефтегаз"",""36,033"",""3,473"",""3,02"",""3,302"",""3,097"",""3,009"",""2,578"",""2,991"",""3,103"",""2,757"",""2,993"",""2,859"",""2,851"""
" ООО ""Трансойл"",""152,499"",""13,01"",""11,54"",""12,72"",""12,55"",""13,15"",""12,65"",""12,9"",""13"",""12,599"",""12,999"",""12,43"",""12,951"""
" ЗАО ""Троицкнефть"",""239,6"",""20,305"",""18,34"",""20,305"",""19,65"",""20,337"",""19,71"",""20,367"",""20,367"",""19,711"",""20,369"",""19,74"",""20,399"""
" ООО ""УДС нефть"",""11,177"",""1,004"",""0,881"",""1,095"",""0,979"",""0,934"",""0,815"",""0,853"",""0,923"",""0,875"",""0,883"",""0,845"",""1,09"""
" ЗАО ""УНК-Пермь"",""54,641"",""4,921"",""4,369"",""4,78"",""4,67"",""4,72"",""4,464"",""4,563"",""4,482"",""4,335"",""4,503"",""4,31"",""4,524"""
" ЗАО ""Уралнефтегазпром"",""43,934"",""3,746"",""3,533"",""3,859"",""3,056"",""4,256"",""3,885"",""3,699"",""3,668"",""3,364"",""3,554"",""3,49"",""3,824"""
" ЗАО ""ХИТ Р"",""101,529"",""8,159"",""7,985"",""8,194"",""7,51"",""8,202"",""8,268"",""8,903"",""8,897"",""8,65"",""9,331"",""8,733"",""8,697"""
" АО ""Шешмаойл"",""449,766"",""37,796"",""34,855"",""39,122"",""36,974"",""36,89"",""35,568"",""38,067"",""37,603"",""37,645"",""38,47"",""37,53"",""39,246"""
" ООО ""Южгазэнерджи"",""2,718"",""0,224"",""0,193"",""0,232"",""0,225"",""0,207"",""0,227"",""0,24"",""0,244"",""0,234"",""0,234"",""0,221"",""0,237"""
" ООО ""Южно-Охтеурское"",""66,261"",""5,874"",""5,259"",""5,645"",""5,246"",""6,38"",""6,23"",""6,541"",""6,901"",""4,927"",""4,75"",""4,063"",""4,445"""
" ООО ЦПП  ""Юпитер"",""0,767"",""0,072"",""0,072"",""0,068"",""0,071"",""0,073"",""0,076"",""0,056"",""0,069"",""0,063"",""0,049"",""0,048"",""0,05"""
" ПАО ""ЯТЭК"",""126,656"",""16,694"",""14,341"",""13,307"",""8,599"",""7,349"",""4,667"",""5,453"",""6,095"",""8,221"",""11,313"",""14,179"",""16,438"""
" ООО ""Ялыкское"",""469,746"",""39,548"",""35,087"",""38,538"",""37,724"",""39,859"",""38,879"",""39,639"",""40,025"",""38,774"",""40,59"",""39,587"",""41,496"""
" ОАО ""НК Янгпур"",""261,354"",""21,078"",""18,972"",""21,492"",""20,361"",""21,241"",""19,68"",""20,76"",""22,825"",""23,642"",""23,744"",""24,066"",""23,493"""
" ИТОГО (Прочие производители):,""65398,346"",""5511,273"",""4951,787"",""5506,147"",""5293,389"",""5461,253"",""5341,363"",""5559,154"",""5547,288"",""5400,735"",""5630,245"",""5498,134"",""5697,578"""
"Операторы Соглашений о разделе продукции,""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
" ООО ""Зарубежнефть-добыча Харьяга"",""1531,63"",""131,027"",""116,409"",""125,495"",""126,773"",""133,183"",""127,025"",""126,178"",""128,509"",""124,825"",""130,279"",""126,412"",""135,515"""
" Сахалин Энерджи Инвестмент Компани Лтд.,""4922,866"",""441,466"",""416,704"",""459,858"",""433,897"",""394,541"",""396,405"",""346,923"",""387,491"",""355,455"",""415,261"",""424,086"",""450,779"""
" Эксон НЛ (Сахалин-1),""12965,091"",""1113,808"",""1044,713"",""1212,316"",""1163,419"",""1127,826"",""904,728"",""1016,921"",""1120,106"",""1063,661"",""1083,27"",""1048,39"",""1065,933"""
" Операторы СРП всего :,""19419,587"",""1686,301"",""1577,826"",""1797,669"",""1724,089"",""1655,55"",""1428,158"",""1490,022"",""1636,106"",""1543,941"",""1628,81"",""1598,888"",""1652,227"""
" ВСЕГО ПО РОССИИ:,""560338,06"",""48106,108"",""43291,323"",""47796,372"",""45999,911"",""46999,041"",""45680,057"",""47189,594"",""47815,677"",""46108,012"",""47569,333"",""46098,548"",""47684,084"""
"   ,""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
"   ,""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
"Добыча газового конденсата  за 2019 год (тыс.т),""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
"Предприятия, организации,""с начала "
"года"",""январь"",""февраль"",""март"",""апрель"",""май"",""июнь"",""июль"",""август"",""сентябрь"",""октябрь"",""ноябрь"",""декабрь"""
" ПАО ""ЛУКОЙЛ"",""384,404"",""34,096"",""29,497"",""33,51"",""31,994"",""32,623"",""31,68"",""29,974"",""30,598"",""29,76"",""32,238"",""31,934"",""36,5"""
" ООО ""ЛУКОЙЛ-Западная Сибирь"",""308,896"",""26,531"",""23,233"",""25,908"",""24,991"",""26,175"",""25,609"",""26,233"",""26,011"",""25,319"",""26,262"",""25,543"",""27,081"""
" ООО СП ""Волгодеминойл"",""0,154"",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""0,03"",""0,014"",""0"",""0,054"",""0,056"""
" ООО ""ЛУКОЙЛ-Нижневолжскнефть"",""70,552"",""7,014"",""5,678"",""7,033"",""6,46"",""6,199"",""5,902"",""3,42"",""4,392"",""4,219"",""5,605"",""5,872"",""8,758"""
" ООО  ЛУКОЙЛ-Пермь"",""3,275"",""0,351"",""0,367"",""0,313"",""0,303"",""0,192"",""0,169"",""0,321"",""0,165"",""0,194"",""0,273"",""0,288"",""0,339"""
" ООО ""УралОйл"",""1,527"",""0,2"",""0,219"",""0,256"",""0,24"",""0,057"",""0"",""0"",""   "",""0,014"",""0,098"",""0,177"",""0,266"""
" ПАО ""Роснефть"",""2354,961"",""194,431"",""173,072"",""193,376"",""193,561"",""195,819"",""191,19"",""200,865"",""180,338"",""205,19"",""212,369"",""204,433"",""210,317"""
" АО ""Ванкорнефть"",""287,063"",""25,514"",""22,129"",""23,336"",""23,537"",""24,808"",""24,803"",""25,806"",""24,757"",""23,114"",""23,756"",""22,46"",""23,043"""
" ОАО ""Грознефтегаз"",""0,235"",""0,02"",""0,018"",""0,02"",""0,02"",""0,02"",""0,019"",""0,02"",""0,02"",""0,019"",""0,02"",""0,019"",""0,02"""
" АО ""Дагнефтегаз"",""1,974"",""0,146"",""0,129"",""0,203"",""0,183"",""0,158"",""0,168"",""0,184"",""0,16"",""0,169"",""0,169"",""0,151"",""0,154"""
" ООО ""РН-Сахалинморнефтегаз"",""2,838"",""0,217"",""0,196"",""0,217"",""0,21"",""0,197"",""0,236"",""0,237"",""0,231"",""0,236"",""0,269"",""0,344"",""0,248"""
" ООО ""РН-Ставропольнефтегаз"",""1,63"",""0,136"",""0,126"",""0,139"",""0,134"",""0,139"",""0,135"",""0,139"",""0,137"",""0,134"",""0,139"",""0,134"",""0,138"""
" ЗАО ""РН-Шельф Дальний Восток"",""1,616"",""0,169"",""0,15"",""0,155"",""0,16"",""0,151"",""0,037"",""0,15"",""0,168"",""   "",""0,176"",""0,159"",""0,141"""
" АО ""Русско-Реченское"",""2,582"",""   "",""   "",""0,387"",""2,195"",""0"",""0"",""0"",""   "",""   "",""   "",""   "",""   """
" ООО ""СевКомНефтегаз"",""28,62"",""2,375"",""2,072"",""2,093"",""1,993"",""1,941"",""2,458"",""2,257"",""2,921"",""2,586"",""2,66"",""2,604"",""2,66"""
" ООО ""Харампурнефтегаз"",""29,539"",""3,907"",""3,223"",""3,332"",""3,224"",""2,679"",""1,1"",""3"",""2,709"",""2,633"",""1,234"",""1,243"",""1,255"""
" ПАО ""Востсибнефтегаз"",""378,433"",""16,496"",""16,241"",""23,851"",""29,699"",""32,287"",""32,613"",""36,136"",""39,005"",""34,843"",""40,309"",""38,113"",""38,84"""
" ОАО ""ВЧНГ"",""13,858"",""1,185"",""1,007"",""1,141"",""1,032"",""1,258"",""1,036"",""1,14"",""1,038"",""1,094"",""1,229"",""1,349"",""1,349"""
" ООО ""РН-Краснодарнефтегаз"",""53,373"",""4,781"",""4,171"",""4,362"",""4,182"",""4,32"",""4,12"",""4,351"",""4,516"",""4,419"",""4,646"",""4,574"",""4,931"""
" ООО ""РН-Пурнефтегаз"",""117,835"",""11,157"",""9,64"",""9,859"",""9,404"",""7,732"",""8,979"",""9,055"",""9,622"",""10,748"",""11,012"",""10,459"",""10,168"""
" АО ""Роспан Интернешнл"",""1343,759"",""121,15"",""107,269"",""117,123"",""111,37"",""113,766"",""109,628"",""110,957"",""87,921"",""116,688"",""117,074"",""113,19"",""117,623"""
" ПАО ""Оренбургнефть"",""30,655"",""2,193"",""1,948"",""2,273"",""2,216"",""2,287"",""1,969"",""2,738"",""2,392"",""2,672"",""3,382"",""3,271"",""3,314"""
" ОАО ""Самотлорнефтегаз"",""6,179"",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""1,339"",""1,601"",""1,767"",""1,472"""
" ОАО ""Северо-Варьеганское"",""32,61"",""3,074"",""3,08"",""2,902"",""2,122"",""2,242"",""2,127"",""2,817"",""2,851"",""2,766"",""2,811"",""2,776"",""3,042"""
" ООО ""Таас-Юрях Нефтегаздобыча"",""22,162"",""1,911"",""1,673"",""1,983"",""1,88"",""1,834"",""1,762"",""1,878"",""1,89"",""1,73"",""1,882"",""1,82"",""1,919"""
" ПАО ""Газпром нефть"",""1147,119"",""86,728"",""77,297"",""88,391"",""89,525"",""97,654"",""97,078"",""102,225"",""99,455"",""94,593"",""103,236"",""104,615"",""106,322"""
" ООО ""Газпромнефть-Восток"",""58,537"",""3,996"",""3,84"",""4,477"",""4,58"",""4,492"",""4,734"",""5,663"",""4,256"",""4,327"",""4,897"",""6,159"",""7,116"""
" ООО ""Газпром нефть Оренбург"",""41,22"",""3,272"",""2,776"",""2,95"",""2,928"",""3,561"",""3,705"",""3,973"",""3,791"",""3,284"",""3,704"",""3,586"",""3,69"""
" ООО ""Заполярнефть"",""3,703"",""0,805"",""0,621"",""0,624"",""0,563"",""0,554"",""0,536"",""0"",""   "",""   "",""   "",""   "",""   """
" ООО ""Газпромнефть-Ямал"",""1030,117"",""77,337"",""68,873"",""78,902"",""80,148"",""88,104"",""87,246"",""91,103"",""90,108"",""85,254"",""94,033"",""94,493"",""94,516"""
" АО ""Газпромнефть-ННГ"",""13,542"",""1,318"",""1,187"",""1,438"",""1,306"",""0,943"",""0,857"",""1,486"",""1,3"",""1,728"",""0,602"",""0,377"",""1"""
" ПАО ""НГК Славнефть"",""6,887"",""1,084"",""0,971"",""0,54"",""0,292"",""0,121"",""0,958"",""0,146"",""0,543"",""0,031"",""0,157"",""0,709"",""1,335"""
" ЗАО ""Славнефть-Красноярскнефтегаз"",""6,887"",""1,084"",""0,971"",""0,54"",""0,292"",""0,121"",""0,958"",""0,146"",""0,543"",""0,031"",""0,157"",""0,709"",""1,335"""
" ПАО НК ""РуссНефть"",""31,515"",""2,959"",""2,878"",""3,077"",""2,666"",""2,41"",""2,196"",""2,287"",""1,635"",""2,086"",""2,705"",""3,049"",""3,567"""
" ОАО НК ""Русснефть"",""31,515"",""2,959"",""2,878"",""3,077"",""2,666"",""2,41"",""2,196"",""2,287"",""1,635"",""2,086"",""2,705"",""3,049"",""3,567"""
" АО ""Нефтегазхолдинг"",""30,643"",""3,005"",""2,493"",""2,562"",""2,609"",""2,597"",""2,458"",""2,542"",""2,469"",""2,521"",""2,578"",""2,411"",""2,398"""
" ООО ""ННК-Саратовнефтегаздобыча"",""14,985"",""1,306"",""1,097"",""1,224"",""1,205"",""1,21"",""1,172"",""1,194"",""1,316"",""1,3"",""1,356"",""1,325"",""1,28"""
" ООО ""СН-Газдобыча"",""15,658"",""1,699"",""1,396"",""1,338"",""1,404"",""1,387"",""1,286"",""1,348"",""1,153"",""1,221"",""1,222"",""1,086"",""1,118"""
" ИТОГО (Нефтяные компании):,""3955,529"",""322,303"",""286,208"",""321,456"",""320,647"",""331,224"",""325,56"",""338,039"",""315,038"",""334,181"",""353,283"",""347,151"",""360,439"""
" ПАО ""Газпром"",""16664,802"",""1520,001"",""1395,329"",""1494,869"",""1382,383"",""1428,474"",""1297,552"",""1177,389"",""1201,909"",""1293,492"",""1458,4"",""1453,959"",""1561,045"""
" ООО ""Газпром добыча Краснодар"",""120,787"",""9,89"",""8,717"",""9,507"",""9,057"",""10,571"",""10,574"",""10,901"",""10,401"",""9,822"",""10,619"",""10,268"",""10,46"""
" ООО ""Газпром добыча Астрахань"",""3887,434"",""355,311"",""320,331"",""322,834"",""303,74"",""302,084"",""285,595"",""300,548"",""300,581"",""290,429"",""356,481"",""370,24"",""379,26"""
" ООО ""Газпром добыча Иркутск"",""7,17"",""0,812"",""0,609"",""0,614"",""0,574"",""0,374"",""0"",""0,005"",""0,811"",""0,867"",""0,869"",""0,858"",""0,777"""
" ООО ""Газпром добыча Оренбург"",""84,521"",""9,933"",""7,984"",""8,864"",""7,553"",""7,962"",""6,101"",""4,482"",""4,624"",""4,75"",""6,119"",""7,648"",""8,501"""
" ООО ""Газпром добыча Надым"",""117,68"",""11,261"",""9,888"",""10,768"",""9,879"",""10,024"",""8,293"",""7,191"",""8,526"",""9,056"",""10,578"",""10,825"",""11,391"""
" ООО ""Газпром добыча Ноябрьск"",""26,625"",""1,738"",""1,515"",""1,565"",""2,154"",""1,412"",""1,112"",""0,822"",""1,057"",""1,218"",""4,524"",""3,205"",""6,303"""
" ОАО ""Томскгазпром"" (Востокгазпром),""313,711"",""27,039"",""26,856"",""26,591"",""23,062"",""29,08"",""26,59"",""26,745"",""21,461"",""26,311"",""25,998"",""25,986"",""27,992"""
" ООО ""Газпром добыча Уренгой"",""8081,582"",""709,396"",""664,596"",""728,787"",""672,681"",""719,829"",""635,138"",""550,355"",""625,249"",""679,267"",""712,61"",""655,669"",""728,005"""
" ООО Газпром добыча шельф Южно-Сахалинск,""132,93"",""25,703"",""22,344"",""23,549"",""2,914"",""0"",""0"",""0"",""0"",""   "",""9,556"",""23,797"",""25,067"""
" ООО ""Газпром добыча Ямбург"",""3892,362"",""368,918"",""332,489"",""361,79"",""350,769"",""347,138"",""324,149"",""276,34"",""229,199"",""271,772"",""321,046"",""345,463"",""363,289"""
" ПАО ""НОВАТЭК"",""3937,313"",""329,338"",""316,73"",""342,394"",""329,497"",""338,885"",""323,903"",""330,114"",""317,951"",""328,991"",""337,542"",""307,726"",""334,242"""
" АО ""НОВАТЭК-Пур"",""224,868"",""12,313"",""12,014"",""13,476"",""11,489"",""13,598"",""14,974"",""15,984"",""17,421"",""28,482"",""29,152"",""27,709"",""28,256"""
" АО ""Евротэк"",""0,99"",""0,188"",""0,159"",""0,163"",""0,167"",""0,171"",""0,142"",""0"",""   "",""   "",""   "",""   "",""   """
" ООО ""Арктик СПГ 2"",""2,151"",""   "",""0,012"",""0,013"",""0,003"",""0,018"",""0,006"",""0,032"",""0,037"",""0,368"",""0,124"",""0,603"",""0,935"""
" ЗАО ""Тернефтегаз"",""769,117"",""67,205"",""60,797"",""66,785"",""65,334"",""66,827"",""63,957"",""65,669"",""54,56"",""63,423"",""65,599"",""63,813"",""65,148"""
" ООО ""ЯРГЕО"",""0,259"",""0"",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""0,198"",""0,061"""
" ООО НК ""Севернефть-Уренгой"",""4,305"",""4,305"",""0"",""0"",""0"",""0"",""0"",""0"",""0"",""   "",""   "",""   "",""   """
" ООО ""Таркосаленефтегаз"",""308,655"",""29,117"",""25,189"",""27,38"",""26,521"",""27,284"",""25,991"",""26,405"",""24,43"",""24,105"",""24,875"",""23,861"",""23,497"""
" ООО ""Юрхаровнефтегаз"",""1252,511"",""107,114"",""103,304"",""113,919"",""109,284"",""109,431"",""103,09"",""103,394"",""104,72"",""98,366"",""103,053"",""97,321"",""99,515"""
" ОАО ""Ямал СПГ"",""1374,457"",""109,096"",""115,255"",""120,658"",""116,699"",""121,556"",""115,743"",""118,63"",""116,783"",""114,247"",""114,739"",""94,221"",""116,83"""
" Прочие производители,""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
" ОАО ""Арктикгаз"",""7544,468"",""664,408"",""590,779"",""649,448"",""631,65"",""640,876"",""614,572"",""596,917"",""602,165"",""626,287"",""651,638"",""625,894"",""649,834"""
" ЗАО ""Нортгаз"",""568,865"",""51,628"",""45,002"",""49,316"",""47,865"",""48,566"",""47,198"",""48,066"",""47,232"",""46,131"",""46,978"",""45,153"",""45,73"""
" ООО ""Пурнефть"",""0,986"",""0,054"",""0,049"",""0,052"",""0,05"",""0,052"",""0,05"",""0,052"",""0,052"",""0,05"",""0,134"",""0,188"",""0,203"""
" ОАО ""Томскнефть ВНК"",""143,223"",""16,472"",""14,731"",""16,014"",""11,127"",""11,347"",""11,506"",""7,558"",""10,011"",""10,345"",""11,597"",""10,98"",""11,535"""
" АО ""Норильскгазпром"",""69,465"",""0,172"",""0,186"",""9,745"",""9,396"",""6,261"",""4,793"",""3,892"",""3,388"",""4,884"",""7,751"",""9,296"",""9,701"""
" ЗАО ""Печоранефтегазпром"",""3,83"",""0,483"",""0,42"",""0,39"",""0,321"",""0,299"",""0,225"",""0,142"",""0,18"",""0,24"",""0,329"",""0,404"",""0,397"""
" АО ""Сибнефтегаз"",""8,698"",""0,701"",""0,609"",""0,636"",""0,559"",""0,466"",""0,899"",""0,889"",""0,815"",""0,986"",""0,713"",""0,692"",""0,733"""
" ГУП РК ""Черноморнефтегаз"",""28,654"",""2,981"",""2,663"",""2,899"",""2,681"",""2,566"",""2,197"",""2,181"",""2,033"",""1,876"",""1,971"",""2,154"",""2,452"""
" В том числе независимые производители:,""926,409"",""95,855"",""85,377"",""79,185"",""68,819"",""70,942"",""72,481"",""72,344"",""75,926"",""72,265"",""74,665"",""79,39"",""79,16"""
" ЗАО ""Дулисьма"",""155,284"",""14,575"",""12,607"",""14,034"",""13,169"",""13,497"",""12,987"",""12,788"",""12,558"",""12,259"",""12,638"",""11,994"",""12,178"""
" ООО ""ИНК"",""465,463"",""39,389"",""37,192"",""38,263"",""35,818"",""38,087"",""41,644"",""41,185"",""44,735"",""38,634"",""39,065"",""36,632"",""34,819"""
" ЗАО ""Карбон"",""2,176"",""   "",""   "",""   "",""   "",""   "",""0,436"",""0,343"",""0,289"",""0,203"",""0,323"",""0,269"",""0,313"""
" АО ""АЛРОСА-Газ"",""2,86"",""0,443"",""0,359"",""0,302"",""0,218"",""0,152"",""0,034"",""0,041"",""0,027"",""0,128"",""0,218"",""0,376"",""0,562"""
" АО ""Братскэкогаз"",""1,597"",""0,232"",""0,202"",""0,151"",""0,135"",""0,115"",""0,056"",""0,04"",""0,038"",""0,09"",""0,147"",""0,186"",""0,205"""
" ООО ""Быковогаз"",""9,056"",""1,298"",""1,051"",""0,991"",""0,671"",""0,891"",""0,706"",""0,665"",""0,607"",""0,5"",""0,546"",""0,57"",""0,56"""
" ООО ""Газнефтесервис"",""62,749"",""5,006"",""5,212"",""6,184"",""4,598"",""4,352"",""6,198"",""5,241"",""4,798"",""4,643"",""4,381"",""5,762"",""6,374"""
" ООО ""ДИАЛЛ АЛЬЯНС"",""5,423"",""0,641"",""0,534"",""0,488"",""0,362"",""0,415"",""0,378"",""0,456"",""0,452"",""0,493"",""0,393"",""0,399"",""0,412"""
" ООО ""Иреляхское"",""0,044"",""0,006"",""0,007"",""0,01"",""0,004"",""0"",""0"",""0"",""0"",""0"",""   "",""0,014"",""0,003"""
" ООО ""ГДК Ленскгаз"",""1,232"",""0,234"",""0,176"",""0,127"",""0,057"",""0,038"",""0,007"",""0,008"",""0,012"",""0,036"",""0,106"",""0,211"",""0,22"""
" АО ""Негуснефть"",""6,071"",""0,106"",""0,199"",""0,335"",""0,611"",""0,713"",""0,623"",""0,623"",""0,605"",""0,56"",""0,559"",""0,559"",""0,578"""
" АО НК ""Саратовнефтегеофизика"",""1,967"",""0,27"",""0,228"",""0,197"",""0,185"",""0,139"",""0,134"",""0,14"",""0,101"",""0,144"",""0,161"",""0,147"",""0,121"""
" ООО ""Саханефть "",""2,975"",""0,084"",""0,065"",""0,15"",""0,257"",""0,009"",""0"",""0,01"",""0,403"",""0,417"",""0,393"",""0,726"",""0,461"""
" АО ""Сахатранснефтегаз"",""0,22"",""0,04"",""0,028"",""0,025"",""0,025"",""0,012"",""0,001"",""0,001"",""0,001"",""0,013"",""0,017"",""0,028"",""0,029"""
" ООО ""Стандарт"",""0,004"",""0,003"",""0,001"",""0"",""0"",""0"",""0"",""0"",""0"",""   "",""   "",""   "",""   """
" АО ""Таймыргаз"",""22,52"",""12,75"",""9,77"",""0"",""0"",""0"",""0"",""0"",""0"",""   "",""   "",""   "",""   """
" ООО ""Тевризнефтегаз"",""0,036"",""0,007"",""0,006"",""0,005"",""0,004"",""0,002"",""0,001"",""0,001"",""0,001"",""0,002"",""0,002"",""0"",""0,005"""
" ЗАО ""Уралнефтегазпром"",""23,372"",""2,273"",""1,972"",""2,158"",""1,588"",""2,337"",""2,209"",""2,036"",""1,784"",""1,741"",""1,832"",""1,655"",""1,787"""
" ООО ""Южгазэнерджи"",""2,718"",""0,224"",""0,193"",""0,232"",""0,225"",""0,207"",""0,227"",""0,24"",""0,244"",""0,234"",""0,234"",""0,221"",""0,237"""
" ПАО ""ЯТЭК"",""122,453"",""16,694"",""14,341"",""13,307"",""8,592"",""7,308"",""4,667"",""5,453"",""6,095"",""8,221"",""8,944"",""14,179"",""14,652"""
" ОАО ""НК Янгпур"",""38,189"",""1,58"",""1,234"",""2,226"",""2,3"",""2,668"",""2,173"",""3,073"",""3,176"",""3,947"",""4,706"",""5,462"",""5,644"""
" ИТОГО (Прочие производители):,""9294,598"",""832,754"",""739,816"",""807,685"",""772,468"",""781,375"",""753,921"",""732,041"",""741,802"",""763,064"",""795,776"",""774,151"",""799,745"""
"Операторы Соглашений о разделе продукции,""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   "",""   """
" Сахалин Энерджи Инвестмент Компани Лтд.,""1519,331"",""121,391"",""138,74"",""145,965"",""139,307"",""105,864"",""87,057"",""129,618"",""126,103"",""122,303"",""126,135"",""130,421"",""146,427"""
" Эксон НЛ (Сахалин-1),""359,612"",""30,68"",""27,942"",""32,049"",""31,991"",""25,174"",""20,016"",""24,198"",""28,89"",""31,002"",""33,392"",""38,403"",""35,875"""
" Операторы СРП всего :,""1878,943"",""152,071"",""166,682"",""178,014"",""171,298"",""131,038"",""107,073"",""153,816"",""154,993"",""153,305"",""159,527"",""168,824"",""182,302"""
" ВСЕГО ПО РОССИИ:,""35731,185"",""3156,467"",""2904,765"",""3144,418"",""2976,293"",""3010,996"",""2808,009"",""2731,399"",""2731,693"",""2873,033"",""3104,528"",""3051,811"",""3237,773"""
